lat,long,plot_id,month,year,great_huki_year,assess_date,removal,non-removal,av,as,gs,o,bp,cr,caul,ce,chon,cm,dc,da,ds,dict,gc,gp,gr,hal,hh,hyd,hyp,lc,lyng,lau,neo,pad,spy,uf,rock,sand,sand_depth_mean
21.2814,-157.73166,P0258,8,2025,2010,2025-08-23,h,,1,56,13,0,0,0,14,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,54,3,0,3,9,0,19,3,1.333333333
21.2814,-157.73186,P0144,8,2025,2010,2025-08-23,h,,2,34,14,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,2,0,37,6,2.833333333
21.28149,-157.73157,P0184,8,2025,2010,2025-08-09,h,,1,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,3,0,31,53,1.679245283
21.28149,-157.73166,P0141,8,2025,2010,2025-08-09,h,,1,13,17,0,0,0,28,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,38,0,0,0,8,0,16,21,2.761904762
,-157.73176,P0808,5,2025,,2025-05-10,h,,4,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,25,
21.28158,-157.73031,P0223,4,2025,2010,2025-04-23,h,,0,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,50,
21.28158,-157.73166,P0142,3,2025,,2025-03-19,h,,0,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,40,20,
21.28167,-157.73031,P0089,6,2025,,2025-06-12,h,,0,25,63,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,38,0,13,25,2.96
21.28329,-157.71949,P0156,4,2025,,2025-04-04,h,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,
21.28329,-157.71959,P0017,4,2025,,2025-04-04,h,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,20,0,
21.28338,-157.71949,P0157,4,2025,,2025-04-04,h,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,70,
21.28347,-157.71949,P0870,4,2025,,2025-04-14,h,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,30,40,
21.28347,-157.71968,P0192,4,2025,,2025-04-14,h,,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,10,
21.28347,-157.71997,P0117,3,2025,,2025-03-12,h,,0,0,50,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,20,
21.28356,-157.7193,P0873,4,2025,,2025-04-14,h,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,30,
21.28356,-157.71968,P0876,4,2025,,2025-04-14,h,,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,10,
21.28356,-157.71968,P0876,4,2025,,2025-04-14,e,,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,15,25,
21.28356,-157.72017,P0877,4,2025,,2025-04-04,h,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,90,
21.28365,-157.7191,P0351,4,2025,,2025-04-14,h,,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,30,
21.28365,-157.71968,P0160,4,2025,,2025-04-14,h,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,
21.28365,-157.71978,P0020,4,2025,,2025-04-14,h,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,25,25,
21.28383,-157.71997,P0888,6,2025,,2025-06-06,h,,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,20,
21.28131,-157.72935,P0032,2,2025,,2025-02-10,h,,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,50,0,0,0,1,0,20,30,
21.28086,-157.72993,P0667,6,2025,2011,2025-06-26,h,,0,20,1,0,0,0,4,0,10,0,0,6,0,0,0,0,0,2,0,0,0,0,1,0,0,3,6,0,46,10,1.4
21.28086,-157.73166,P0681,8,2025,,2025-08-26,e,,1,7,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,26,0,0,0,0,0,49,15,1.733333333
21.28095,-157.72809,P0689,4,2025,2010,2025-04-23,a,,0,30,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,
21.28104,-157.73041,P0248,3,2025,2010,2025-03-01,h,,0,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,1,0,0,25,5,
21.28113,-157.72877,P0172,7,2025,,2025-07-11,h,,0,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,33,39,2.307692308
21.28113,-157.73002,P0298,2,2025,2011,2025-02-17,h,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,30,10,
21.28113,-157.73021,P0067,2,2025,2011,2025-02-17,h,,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,30,10,
21.28122,-157.73002,P0310,3,2025,,2025-03-01,h,,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,60,20,
,-157.73041,P0774,5,2025,,2025-05-10,h,,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,
21.28122,-157.7305,P0043,4,2025,,2025-04-23,h,,0,70,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,5,
21.28149,-157.73147,P0304,5,2025,2010,2025-05-23,h,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,30,20,
21.28167,-157.73099,P0821,2,2025,2010,2025-02-24,h,,0,30,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60,
21.28338,-157.71949,P0157,7,2025,,2025-07-26,h,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,80,
21.28401,-157.71959,P0231,6,2025,,2025-06-06,h,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,35,25,
21.28086,-157.72944,P0201,6,2025,2010,2025-06-26,h,,0,30,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0,3,5,0,19,19,3.105263158
21.28086,-157.72973,P0341,6,2025,2010,2025-06-26,h,,2,49,3,0,0,0,3,0,16,0,0,4,1,0,0,0,0,0,0,0,0,0,6,1,0,2,23,0,11,7,2.428571429
21.28095,-157.72973,P0077,7,2025,2010,2025-07-12,h,,0,11,2,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,55,27,2.740740741
21.28122,-157.72983,P0771,2,2025,2010,2025-02-10,h,,10,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,30,30,
21.28122,-157.7307,P0776,3,2025,,2025-03-01,h,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,30,60,
21.28131,-157.7307,P0788,3,2025,,2025-03-01,h,,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,65,
21.28149,-157.73021,P0098,3,2025,,2025-03-01,h,,0,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,10,50,
21.28149,-157.7307,P0094,3,2025,2011,2025-03-01,h,,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,25,
21.28149,-157.73079,P0096,2,2025,2011,2025-02-18,h,,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,20,40,
21.28131,-157.72886,P0075,3,2025,,2025-03-01,h,,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,1,0,0,32,8,
21.27987,-157.72258,P0438,1,2025,,2025-01-04,e,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,25,25,
21.28023,-157.73186,P0475,1,2025,,2025-01-04,e,,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,20,40,
21.28032,-157.73224,P0501,1,2025,,2025-01-04,a,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,10,50,
21.28041,-157.73215,P0522,1,2025,,2025-01-04,e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,0,10,40,
21.2805,-157.73012,P0536,4,2025,2011,2025-04-23,h,,5,40,30,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,20,
21.2805,-157.73021,P0301,5,2025,2011,2025-05-10,h,,1,80,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,
21.2805,-157.73166,P0544,2,2025,,2025-02-18,e,,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,45,30,
21.2805,-157.73215,P0548,1,2025,,2025-01-04,h,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,10,0,0,0,3,0,5,45,
21.2805,-157.73224,P0549,12,2025,,2025-12-30,a,,0,0,0,40,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,25,30,
21.28059,-157.72838,P0557,8,2025,2010,2025-08-24,h,,0,44,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,48,7,3.428571429
21.28059,-157.73041,P0569,3,2025,2011,2025-03-01,h,,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,10,0,0,25,25,
21.28059,-157.73244,P0584,3,2025,,2025-03-19,E,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,5,80,
21.28068,-157.72964,P0603,2,2025,2010,2025-02-10,h,,5,10,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,1,0,0,10,50,
21.28068,-127.73244,P0621,3,2025,,2025-03-19,E,,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,10,50,
21.28077,-157.73195,P0349,1,2025,,2025-01-04,e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,5,0,50,0,0,0,5,0,10,20,
21.28086,-157.73195,P0683,1,2025,,2025-01-04,e,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,30,0,0,0,0,0,10,30,
21.28095,-157.72877,P0171,4,2025,,2025-04-23,h,,0,35,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,30,20,
21.28095,-157.72983,P0208,2,2025,2011,2025-02-17,h,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,30,10,
21.28095,-157.73195,P0711,1,2025,,2025-01-04,e,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,0,0,0,0,0,20,30,
21.28095,-157.73224,P0364,12,2025,,2025-12-30,h,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,40,0,0,0,0,0,30,30,
21.28104,-157.72973,P0727,2,2025,,2025-02-10,ae,,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,50,0,0,0,20,0,10,50,
21.28104,-157.73002,P0103,1,2025,2011,2025-01-04,h,,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,30,10,
21.28122,-157.72983,P0771,6,2025,2010,2025-06-14,h,,0,23,11,0,3,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,59,12,1.666666667
21.28122,-157.73041,P0004,3,2025,,2025-03-01,h,,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,
21.28122,-157.73108,P0778,2,2025,,2025-02-24,e,,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,80,0,0,0,0,0,9,1,
21.28131,-157.73031,P0003,6,2025,,2025-06-01,h,,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20,60,
21.28131,-157.73041,P0040,3,2025,,2025-03-01,h,,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,40,40,
21.28131,-157.73118,P0276,2,2025,,2025-02-24,h,,0,15,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,60,15,
21.28131,-157.73274,P0794,5,2025,,2025-05-26,e,,2,31,9,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,6,0,0,7,0,21,21,1.666666667
,-157.73079,P0799,3,2025,,2025-03-25,h,,5,10,5,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,10,60,
21.28149,-157.7306,P0016,5,2025,2010,2025-05-23,h,,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,35,25,
21.28158,-157.7307,P0093,3,2025,2011,2025-03-01,h,,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,25,35,
21.28167,-157.73079,P0819,5,2025,,2025-05-10,h,,0,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,
21.28176,-157.73244,P0374,7,2025,,2025-07-25,h,,0,4,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,85,5.341176471
21.28338,-157.72007,P0181,2,2025,,2025-02-12,h,,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,25,25,
21.28347,-157.71997,P0117,2,2025,,2025-02-13,h,,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,
21.28383,-157.7191,P0353,2,2025,,2025-02-12,h,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,
21.28401,-157.71949,P0230,8,2025,,2025-08-27,h,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,35,35,
21.2841,-157.71959,P0905,4,2025,,2025-04-14,h,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,40,
21.2,-157.7,P0010,6,2025,2010,2025-06-13,n,,0,44,0,0,0,0,17,0,0,0,3,5,0,0,0,0,0,2,0,0,4,0,0,0,0,4,1,0,32,8,1.625
21.28023,-157.73157,P0473,5,2025,,2025-05-25,e,,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,20,50,
21.28032,-157.7307,P0490,5,2025,2010,2025-05-25,h,,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,25,30,
21.28041,-157.73099,P0513,8,2025,2011,2025-08-23,a,,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,48,26,2.230769231
21.28059,-157.72935,P0145,1,2025,,2025-01-04,h,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21.28059,-157.72944,P0146,8,2025,,2025-08-23,h,,0,5,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,39,0,0,0,0,0,32,2,1.5
21.28068,-157.73031,P0329,6,2025,,2025-06-13,h,,0,29,1,1,0,0,11,0,3,0,4,2,0,0,0,0,0,2,0,0,3,0,1,8,0,3,1,0,42,3,2.666666667
21.28068,-157.73079,P0608,4,2025,2010,2025-04-19,h,,0,45,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,45,5,
21.28068,-157.73099,P0610,6,2025,2011,2025-06-13,h,,0,24,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,16,1.75
21.28077,-157.72915,P0205,8,2025,,2025-08-23,h,,0,20,4,0,0,0,23,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,30,0,0,0,0,0,16,21,3.380952381
21.28077,-157.73079,P0643,1,2025,2010,2025-01-04,h,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0,0,0,0,50,0,0,0,0,0,30,10,
21.28077,-157.73089,P0644,1,2025,2011,2025-01-04,h,,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,0,0,0,0,30,0,0,20,0,0,50,10,
21.28077,-157.73089,P0644,6,2025,2011,2025-06-13,h,,0,33,5,0,0,0,13,0,0,0,1,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,0,8,19,2.105263158
21.28077,-157.73099,P0252,3,2025,2011,2025-03-25,h,,10,60,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,10,
21.28086,-157.72896,P0176,3,2025,,2025-03-15,h,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,10,5,
21.28086,-157.73108,P0676,2,2025,2011,2025-02-24,h,,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,5,0,0,65,10,
21.28086,-157.73118,P0677,2,2025,2011,2025-02-24,h,,0,15,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,30,0,0,0,0,0,45,15,
21.28086,-157.73128,P0678,2,2025,2011,2025-02-24,h,,0,5,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,15,5,
21.28095,-157.72886,P0216,3,2025,,2025-03-01,h,,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,1,0,0,25,25,
21.28104,-157.72886,P0199,3,2025,,2025-03-01,h,,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,20,30,
21.28104,-157.73012,P0300,3,2025,2011,2025-03-03,h,,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,30,10,
21.28113,-157.73031,P0749,3,2025,2010,2025-03-03,h,,3,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,35,
21.28131,-157.73118,P0276,7,2025,,2025-07-25,h,,0,13,29,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,3,0,4,4,0,0,27,0,45,13,2.307692308
21.2814,-157.73012,P0796,2,2025,2010,2025-02-10,h,,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,40,40,
21.2814,-157.73021,P0097,2,2025,,2025-02-10,h,,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,45,40,
21.2814,-157.7306,P0798,3,2025,,2025-03-01,h,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,80,
21.2814,-157.73195,P0801,8,2025,,2025-08-09,e,,0,35,11,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,40,1,0,0,1,0,20,11,1.909090909
21.28347,-157.71997,P0117,4,2025,,2025-04-16,h,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,30,
21.28365,-157.7192,P0356,4,2025,,2025-04-16,h,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,65,10,
21.28374,-157.71959,P0251,6,2025,,2025-06-06,h,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,30,30,
21.28374,-157.71968,P0194,6,2025,,2025-06-06,a,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,20,
21.28383,-157.7191,P0353,3,2025,,2025-03-12,h,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25,40,
21.28329,-157.71997,P0115,6,2025,,2025-06-12,h,,0,42,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,6,1,0,40,21,2.5
21.28338,-157.71997,P0116,6,2025,,2025-06-12,h,,0,36,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,9,1,0,43,20,2.333333333
21.28077,-157.72964,P0637,6,2025,2010,2025-06-26,h,,0,15,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,34,90,2.75
21.28086,-157.72809,P0659,3,2025,2010,2025-03-17,a,,0,30,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,5,45,
21.28086,-157.72886,P0665,3,2025,,2025-03-15,h,,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,10,50,
21.28086,-157.72983,P0207,2,2025,2010,2025-02-17,h,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,40,10,
21.28095,-157.72799,P0688,3,2025,,2025-03-17,e,,0,15,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,15,25,
21.28095,-157.72857,P0130,7,2025,,2025-07-11,a,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,203,2.440677966
21.28095,-157.73012,P0132,6,2025,2011,2025-06-10,h,,0,40,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,30,20,
21.28104,-157.72848,P0720,7,2025,2010,2025-07-11,h,,0,25,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,288,4.433962264
21.28104,-157.72857,P0721,7,2025,,2025-07-11,h,,0,13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,246,2.727272727
21.28113,-157.72886,P0119,2,2025,,2025-02-04,h,,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,0,0,0,0,0,10,40,
21.28113,-157.72983,P0296,3,2025,2011,2025-03-03,h,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,80,10,
21.28149,-157.73108,P0227,6,2025,2010,2025-06-27,h,,0,11,43,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,12,0,15,57,2
21.28158,-157.73108,P0150,3,2025,,2025-03-25,h,,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,35,
21.28167,-157.73089,P0820,8,2025,2011,2025-08-23,h,,0,8,17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,10,180,3.090909091
21.28167,-157.73108,P0253,6,2025,2010,2025-06-27,h,,2,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,32,70,2.888888889
21.28167,-157.73118,P0254,7,2025,2010,2025-07-25,h,,1,24,17,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,21,0,9,215,3.3
21.28176,-157.73128,P0830,6,2025,,2025-06-27,h,,0,21,60,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,0,0,38,0,40,57,1.714285714
21.2814,-157.73089,P0250,7,2025,2011,2025-07-15,h,,2,69,39,1,0,0,12,0,2,0,0,4,1,0,0,0,0,0,0,0,8,0,37,11,0,0,14,0,65,54,1.842105263
21.28023,-157.73079,P0472,8,2025,,2025-08-23,ae,,0,12,0,0,0,0,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,40,168,3
21.28032,-157.7306,P0489,8,2025,2010,2025-08-23,h,,2,16,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,5,127,4.291666667
21.2805,-157.72973,P0060,6,2025,2010,2025-06-10,h,,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,15,0,0,30,35,
21.2805,-157.72983,P0534,3,2025,,2025-03-01,h,,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,40,
21.2805,-157.73079,P0138,2,2025,2010,2025-02-24,h,,10,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20,20,
21.2805,-157.73089,P0139,2,2025,2010,2025-02-24,h,,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,25,25,
21.28059,-157.72983,P0307,3,2025,2010,2025-03-01,h,,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,1,20,0,10,40,
21.28059,-157.72993,P0564,3,2025,2011,2025-03-01,h,,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,10,0,30,30,
21.28059,-157.7306,P0571,7,2025,2010,2025-07-15,h,,1,57,1,0,0,0,13,0,12,0,1,6,5,0,0,0,0,1,0,0,0,0,57,0,0,7,1,0,27,6,5
